word,is_laugh
хпавпхп,1
хвппахапвх,1
хахаха,1
вапахпвхпх,1
хааппххввп,1
хпвпвапхха,1
пвппахахвх,1
хвпавапххп,1
вахахпхвпп,1
вхпхпхапва,1
аахххпппвв,1
хавххвппап,1
хаахппхвпв,1
вапппваххх,1
апхввппхах,1
хапвахвпхп,1
вапххпапвх,1
ввхапхпахп,1
пвахппхвах,1
ахпхвпапвх,1
пххпахвпва,1
хавпвпхахп,1
пвпаххапхв,1
аххпвпп,1
пвпхахпвах,1
хвпапхп,1
хвпавахпхп,1
хахаха,1
пвххпхаапв,1
хпвппвха,1
пхпввххапа,1
пвахвахппх,1
аппхпхввах,1
впахпххавп,1
вппахапвхх,1
впвххапахп,1
ваппхпхавх,1
хвхахапвпп,1
ххппапввах,1
пввппхах,1
хпхапвпавх,1
авпхппххав,1
авпапхпххв,1
ахпхвапвпх,1
пхавххппва,1
пхааввххпп,1
пхаххпввпа,1
вхпхапахвп,1
пххаавпхпв,1
ххавпвппха,1
хапвапхпхв,1
хпхпавапвх,1
хппвавхахп,1
апвпвпаххх,1
апвпвхапхх,1
ххапввпп,1
хавпхпхвап,1
хпаввппхха,1
пвхахппвах,1
ппапхвавхх,1
хпапвпавхх,1
ахпавпхвхп,1
хпаххаппвв,1
апххапхввп,1
вппхвхпаах,1
пхавхахвпп,1
пвхппвах,1
вааххвпппх,1
пхввппахха,1
хавхпвппах,1
впхвпахп,1
ххвппахапв,1
хапххввапп,1
вахпхпвхпа,1
ппхаввххпа,1
авхвхппхап,1
хапахх,1
авхаххпвпп,1
ппхавхпв,1
хахавпхвпп,1
впхахвапхп,1
апхввппхха,1
пвпхапхавх,1
апвавххппх,1
ахвпххпвпа,1
пххаппхавв,1
папахвххпв,1
папввпхх,1
ххваваппхп,1
апххах,1
вппхаахвпх,1
впапвахххп,1
ххавпвхапп,1
вххппвпаха,1
впхпхахпав,1
ппхаваххвп,1
хппхвап,1
пвахпххвпа,1
ххавпвпхап,1
впппхахвах,1
хпахвхппав,1
пвхапвапхх,1
впвпхаахпх,1
авххаппхвп,1
ппххпахавв,1
вхахвпхппа,1
вхпхпавапх,1
хаахвппвхп,1
вхпхапапвх,1
ппавхахпвх,1
хввххаппап,1
хвпвххпапа,1
ахиух,1
впхппхаавх,1
ппавхпвх,1
хпхвахпвап,1
хвавпхпхпа,1
авапвпхпхх,1
хпаввппахх,1
пхавпххапв,1
хваппахвпх,1
впхпаапххв,1
пхпхахпавв,1
пхпапхавхв,1
ввпапххпах,1
ххвппхапав,1
ппавапхвхх,1
вызвать,0
старый,0
хвхпхавппа,1
хпххввапап,1
ппвпваххха,1
вппахпахвх,1
вапхпвахпх,1
пахвппхавх,1
вахпххпавп,1
ахапппвххв,1
пхвахппавх,1
хххпвваапп,1
пвхпвхахпа,1
хпвапхвапх,1
пвапваххпх,1
хппхпва,1
пххвхаапвп,1
вхпхпавахп,1
ахвпавппхх,1
хпваппхв,1
хпхпвапхва,1
хахаха,1
пххпвахвап,1
хавпххппва,1
апапххвхвп,1
вппваххпха,1
авпхпхахпв,1
пвххппавах,1
авхпвапхпх,1
пххаппавхв,1
вхапвхпахп,1
пвхпхахвап,1
вахпавхпхп,1
пахахввпхп,1
аавппхххвп,1
апппвхавхх,1
хпхахпвавп,1
вхпхпавпха,1
вхапхвхапп,1
ххпвхваапп,1
хахпахппвв,1
хапххапввп,1
ахпххавпвп,1
ввхаппххап,1
апхпвпаххв,1
хпаппахввх,1
вхахпхвапп,1
хпвхпапавх,1
хппвахвпха,1
апавхпххпв,1
хех,1
вхавхапппх,1
хпхавпвапх,1
апппавхххв,1
пхаппвхахв,1
вхаапххвпп,1
ваахпппххв,1
ахахвпппхв,1
апавпхвхпх,1
хвпвпапхха,1
впаххпапвх,1
пахавпвххп,1
ххппвпхаав,1
аппвхххпва,1
ххвпвппаха,1
хпаппвх,1
хапхпвпхав,1
хпхахпаввп,1
хппххввапа,1
пхапхавхвп,1
учиться,0
хпвпхахапв,1
хвхпапавхп,1
авпвххпхап,1
пвавпххп,1
вхппавпхха,1
ааппхввххп,1
авхпапвпхх,1
ахапвхппвх,1
авхпхвппха,1
ахаввхпхпп,1
хппхваахпв,1
впахпхахвп,1
ппааххвпвх,1
хппвапаххв,1
пхаппвавхх,1
хпввхпапха,1
ппвахпххва,1
аппххпхвва,1
паввххпп,1
вхахвхппап,1
хвавххаппп,1
рабочий,0
ахпвваппхх,1
аххаввпхпп,1
пхваххпвап,1
документ,0
вхапппххав,1
хввппхапха,1
вапхвхапхп,1
паавпхпххв,1
ххпввпапха,1
хахп,1
ппхвхваапх,1
хахвхпаппв,1
ахпхпвавпх,1
хпаппвххав,1
пхпхапвхва,1
ахвппахвпх,1
вапхпахвхп,1
ввхппахахп,1
хапахввпхп,1
вавххпхппа,1
ахххвпаппв,1
папвххвахп,1
пхпхапвхав,1
пввххахпап,1
ххавппавхп,1
пхвааппвхх,1
паппвахвхх,1
хпвпааххпв,1
пххапвхпва,1
пхапвххвап,1
хаппхапввх,1
ппвхвпха,1
ххпапвапхв,1
хпвахпавпх,1
ххппавхпав,1
пхпвпааххв,1
пахпхапввх,1
хпвхапхавп,1
ппахвпвхха,1
ххввпхппаа,1
ххваах,1
нечего,0
пхввпхап,1
вппапхвхха,1
вхххаапвпп,1
вхаапхппвх,1
пххапвхпав,1
пххпавпахв,1
худой,0
пхххвавппа,1
паапхххввп,1
пппаввхх,1
аппвпахххв,1
вхавххппап,1
паххввхапп,1
ххвпвапахп,1
хппвпхахав,1
хввапхахпп,1
ваппхапхвх,1
ппавххвхап,1
ппвавхпхах,1
впхпваххап,1
апххпвпхва,1
вхвпапхпха,1
хпахвппахв,1
пппхахвахв,1
пввпххапха,1
впхапхпавх,1
хпвпхвапах,1
аапвппвххх,1
аахвпхпхпв,1
ваххппвпах,1
ахвпапхвпх,1
ппхавхпхва,1
впвпххпа,1
пппххвахва,1
вхпахахпвп,1
пхпахвхвпа,1
ххвпавппха,1
пхавваххпп,1
хвппавахпх,1
хахпхвпвпа,1
вавпппххах,1
апхаввппхх,1
хпхпвпа,1
вхвпппаахх,1
пвхвапхапх,1
впахххапвп,1
хппвахвхап,1
впхпапх,1
аххвпвпхпа,1
вппаххвапх,1
ахпхпвпвха,1
хахпвхавпп,1
хвхапхппав,1
ххввхааппп,1
апвпапхвхх,1
хапхввпп,1
ппххпхаавв,1
ахвхпваппх,1
ппххввпхаа,1
авххвхпппа,1
аппххвпахв,1
хпхвпахпав,1
пвххвапахп,1
хппваххпав,1
хвхаавпппх,1
хаххпвпвпа,1
апхпвхапвх,1
апхпвахвпх,1
вахххппапв,1
ххвавхаппп,1
апвахвхпхп,1
вхвпахаппх,1
впаахпвхпх,1
хппхпхвваа,1
хпхпхввапа,1
ахпхпахпвв,1
вхваахпппх,1
хахха,1
ппххпвавха,1
хпввпхахап,1
человек,0
хпвхавппах,1
хпхваваппх,1
ппхвхавпах,1
впахвахппх,1
либо,0
пвавхахпхп,1
хвхаха,1
вххахваппп,1
хпхппхвава,1
ппвхапхахв,1
папхпхахвв,1
хвпппахвха,1
павххппхав,1
ппаваххвпх,1
пхпхапаввх,1
пхахпхпавв,1
хпвапхвхап,1
пввпхааххп,1
ххпвппахав,1
хаппахвпхв,1
хахпвпавхп,1
хаввпххапп,1
вххавхаппп,1
ппапвхх,1
авхпхппв,1
пвпапхвхах,1
вапхппаххв,1
ппвпхаавхх,1
апвахппххв,1
ааппввххпх,1
хпавпххапв,1
хапапвпххв,1
пвпххвхаап,1
ххавпхпвап,1
вхавппапхх,1
апаппвххвх,1
чистый,0
пваххпхвпа,1
хвппахпв,1
пвхпаххпва,1
аввххпхапп,1
ххпппаввах,1
ппхпавхавх,1
ххаваппвхп,1
авпххпвпах,1
ахвхвпппах,1
ххахап,1
ххпппавв,1
след,0
вхапхппвха,1
апвпахпвхх,1
пхвхапвхап,1
апххввапхп,1
хвпахпхапв,1
хаввпаххпп,1
апвпвхаххп,1
впаххпвпха,1
ппвавхахпх,1
вххаппвахп,1
хававпхпхп,1
апвваппххх,1
пхвхааппвх,1
вахпппвахх,1
ппхвваххпа,1
хпавппх,1
хввпаппхха,1
хаххап,1
ахахапхахп,1
хпаппввхха,1
хвпхпвапха,1
апахвппхвх,1
аххвха,1
хавпппвх,1
павхпхавхп,1
хвппапвх,1
пххапвахвп,1
пвааппхвхх,1
хахппвпхав,1
апвхапххпв,1
пхпавваххп,1
пхавпвхпах,1
хпаахппвхв,1
вхапхахппв,1
пххавхппва,1
авпвпапххх,1
пвпхххвапа,1
вхвпхахпап,1
возможно,0
апххпвпвха,1
рубль,0
пхапавпвхх,1
пхвхпвап,1
павхпхапвх,1
хаапвххвпп,1
апхвпвхапх,1
ппаапвхвхх,1
вххаппапхв,1
хаавхпвпхп,1
апвхахвппх,1
пппхвавхха,1
пхваапвхпх,1
хпапвхапхв,1
ххпаввапхп,1
пхвхвхапап,1
впхвпхаапх,1
паахххввпп,1
пвхпвхап,1
пвахапвхпх,1
хпхвавпапх,1
аххахпвпвп,1
ахвпапххвп,1
хапавхпхпв,1
паввпхпхха,1
хпвпахвапх,1
впппхааххв,1
пвхахп,1
ппахххввап,1
ппххваахпв,1
вхвхвх,1
апвхххавпп,1
вххапвхппа,1
хпвхавпахп,1
впхпхавапх,1
вхахапвпхп,1
папвхпавхх,1
апхппххвва,1
хаппвхахвп,1
хпппвххава,1
апхвхпавпх,1
хвпхвппаха,1
хапхпвахпв,1
ппаххпвхав,1
аахпхппввх,1
паахпвххвп,1
хваахпппвх,1
вхппхавпха,1
вообще,0
апхпхапхвв,1
ххпаппвв,1
аахпхпвпвх,1
вхвпхапп,1
пвапхвхапх,1
ахваха,1
хвппахвапх,1
хвавппхахп,1
хпахахвпвп,1
ппаапввххх,1
ххвпаахппв,1
пвпваххпах,1
апвххвппха,1
ппххввап,1
хвааппхвхп,1
впхахп,1
вхвххпаппа,1
вхпавпапхх,1
дед,0
авахвххппп,1
авпхаппххв,1
пвхавпхпха,1
хаавпппвхх,1
ппвваапххх,1
пааввхпхпх,1
ввахпхпп,1
хппааввпхх,1
впавхппхах,1
хавхпаппвх,1
впапхвапхх,1
пвпаваххпх,1
паппхаххвв,1
ахвхахппвп,1
ххпвпавахп,1
вппхххавпа,1
папхххапвв,1
хахпвавхпп,1
хапхахпввп,1
хпхахваппв,1
ввхппапхха,1
пхппавххав,1
хппвапх,1
папххпхвав,1
вххпвпаахп,1
ппахахвхвп,1
ахххвапвпп,1
пхххпаавпв,1
хахвппхвап,1
апахппвххв,1
вхпапвпх,1
пвпвхпххаа,1
паапххвхвп,1
хавпавххпп,1
впхапхавпх,1
ххаввппхпа,1
хапххвпвпа,1
помочь,0
хвхаппхвпа,1
пхааппвхвх,1
ахвпххппва,1
вахпхвпхпа,1
ахппхавхвп,1
впхаххппав,1
хпвахахпвп,1
пхвахппхва,1
впхпхпахав,1
хпапхахввп,1
пхввпхахап,1
пхппваххва,1
хвппахвхап,1
хвппхахпав,1
хапппвххав,1
пвххапвхап,1
вхппхаавхп,1
вваххапхпп,1
хпавапвххп,1
впхвхахппа,1
пахвхппвха,1
пвхпвахпах,1
пхаваххвпп,1
вхпахахвпп,1
пвххахвппа,1
ппввпахх,1
пахапвпххв,1
ахаввхппхп,1
пвхпавапхх,1
ххапппавхв,1
хахпхапвпв,1
хпавппхв,1
ситуация,0
ххаппвахпв,1
вхвппхапах,1
ахппаввххп,1
пааххх,1
папвхвхпха,1
апхпвхпвах,1
паввххпхап,1
вхпапахпвх,1
вхвххппаап,1
пхвпхаавпх,1
ппавхх,1
ппхапхаввх,1
впахппххав,1
хахахах,1
аппхвхвхап,1
пваахпхпхв,1
хапхпвп,1
ввхххапппа,1
хвпхавпхап,1
пхапвхвахп,1
хвапхпвхап,1
аавхвпхпхп,1
вапвхпххап,1
вххвхааппп,1
ппввахаххп,1
впхвппаахх,1
впппхха,1
хахавпппвх,1
хпххавапвп,1
ввппххапах,1
папхпввхха,1
апавхххппв,1
хпвпххпаав,1
хавапвххпп,1
хапхвхавпп,1
авпхппххва,1
вппаавххпх,1
апаххпввпх,1
вхавхавхавха,1
ххавапхвпп,1
впхапавхпх,1
пахпхвхпав,1
пхпх,1
пвпхвхпхаа,1
вапхвапхпх,1
вхпхвахапп,1
вваххпхппа,1
аппвхвахпх,1
пхааххвппв,1
попробовать,0
павххпахвп,1
пвапахвххп,1
апвпвхпахх,1
хппхввахап,1
папхххпвав,1
именно,0
вхххпппваа,1
хавахвпхпп,1
ахпвпххвпа,1
ваппхавххп,1
ахвпвхаппх,1
хвхпппаахв,1
хвхпапхвпа,1
хххппвпваа,1
апвхахпвпх,1
хпапахвхвп,1
пвххапвапх,1
пххааввппх,1
вххапвпхап,1
паахввххпп,1
хпхаввапхп,1
вапапхпвхх,1
ахпвхапвпх,1
вппаахвпхх,1
пххавхпвап,1
ававхпхпхп,1
ххапапхввп,1
хвпаахвхпп,1
папхвавпхх,1
пхпвхпваах,1
аххппвапвх,1
хпххапвпав,1
хввхпхаппа,1
апахпххввп,1
хпхаавппхв,1
хххаапппвв,1
ахвхапхвпп,1
ххвппвпа,1
впхххвппаа,1
аппххвпхав,1
пхппахавхв,1
двигаться,0
апвхвпххпа,1
папввпаххх,1
ахпвхп,1
рот,0
ппхааххвпв,1
ппххаахввп,1
хахввпапхп,1
спросить,0
вхпапвапхх,1
пхапхаввпх,1
вххпапвпха,1
пввпххаахп,1
паххавпхвп,1
апвпвахпхх,1
ппхпахввах,1
ваппхваххп,1
вхпахавхпп,1
пххпвхавпа,1
павапвхххп,1
пвхахавпхп,1
аавпхххвпп,1
хпапавхпвх,1
ввпахаппхх,1
вхаваппхпх,1
найти,0
павхвпххпа,1
пхпвапххав,1
пхаххппвав,1
ххавхвпапп,1
хппвпвхаха,1
пвахххппва,1
вхвпхпхпаа,1
хсxc,1
пхахпхввпа,1
ппвахххвпа,1
пвапапвххх,1
пхвпхпхаав,1
ппввхпах,1
вхппвпххаа,1
авпхпхпахв,1
ххапвпвпах,1
хаппхпхвва,1
вхапвхаппх,1
ававхпххпп,1
впвхапхапх,1
вххвахпапп,1
вххппавапх,1
ппхавахпвх,1
вхахппвпах,1
ххвпхапвап,1
пххаппвхав,1
впаххпахпв,1
темный,0
хххавпавпп,1
ххпаввхппа,1
ххапвхапвп,1
ввххпаппах,1
ввпхпххаап,1
хаапххпввп,1
пвапхахвхп,1
хххввааппп,1
ххвапхапвп,1
впхаапхпхв,1
ппавхвхапх,1
вапхххпавп,1
паххпаввпх,1
ахппвахвпх,1
хваххпппва,1
пваахпххвп,1
ххахвпвппа,1
авпхпххапв,1
хпвахпахвп,1
ппвапххвах,1
хвхпавпп,1
хавхпахппв,1
ввхапппх,1
хппахпвахв,1
павхппахвх,1
хвппаахвхп,1
впхппхахав,1
апввахппхх,1
ахапхпвпхв,1
вххпапхпва,1
ппвпхахвха,1
пвппхваахх,1
вхпвхпхапа,1
ххаввпхппа,1
пваппххавх,1
хххпваавпп,1
хпхвпхавап,1
хавппх,1
пахавпвпхх,1
апхххаппвв,1
хпхвпахвпа,1
ххвпаппавх,1
вххвпапп,1
вххапахпвп,1
пппхааххвв,1
ахвпаххвпп,1
вхапххппва,1
ваапхппххв,1
авххппхпав,1
хпхпхпавва,1
ххвппвхпаа,1
хвхаавпхпп,1
пхапвпвахх,1
вавхпаппхх,1
ххпппвахав,1
ппаххпхвва,1
впапххпв,1
павпхпахвх,1
хвппавхп,1
хвхппвпхаа,1
хпахвхвапп,1
хпвпхапхав,1
ахпппхахвв,1
авхвпппхха,1
хапхахвпвп,1
ахавпххппв,1
впапхххавп,1
ваппхаххвп,1
ппвхпаххав,1
впхавпхпха,1
впахаххппв,1
пвххпхапва,1
ппхахпхвав,1
вхпвхахппа,1
хапхппахвв,1
пхпвавпхха,1
апхпхвапвх,1
пхвхавахпп,1
апххвпвпах,1
вхххпаапвп,1
ххпвппваах,1
пвхпаваххп,1
пвапвхпхха,1
впппхаххав,1
хвпхаппхва,1
хавппвхпах,1
папхвххвпа,1
ааххппввпх,1
ххвхааппвп,1
хпаапхвпхв,1
аахпвпхвпх,1
апхххвпавп,1
хавххваппп,1
ххвпвпапах,1
авхпвхпапх,1
вппааххпхв,1
ххпвап,1
пхвпхвхпаа,1
пвпхпаавхх,1
пхахпхавпв,1
аппхпхввха,1
хппххававп,1
пваапххпвх,1
вавпххпапх,1
ваппхвхапх,1
вххаавпппх,1
аавппхвххп,1
связь,0
вппвахпхах,1
аххвппапвх,1
тихо,0
ахвхпаппхв,1
пхаххпавпв,1
хвахпп,1
ахвапххппв,1
пппвахахвх,1
ппххпвахав,1
пвахавхппх,1
пваххвпхпа,1
вхвпппахха,1
хпхввапхпа,1
пппххваахв,1
вххпппхава,1
хпвапхпхва,1
хпхаавхвпп,1
ахвпхапвхп,1
вхппхпваах,1
хавпххпвпа,1
вхпапх,1
впххаапхвп,1
пвпавхпх,1
ввхпхпхаап,1
хаппввххап,1
хапахпвхвп,1
пвххпвпаха,1
хаххаввппп,1
ахпхппавхв,1
хавапвхппх,1
хппавахпвх,1
авапхпххвп,1
аввпхахпхп,1
пхвахавппх,1
хпхахпвпва,1
авххвпхпап,1
вапхвпхапх,1
хвхпхавапп,1
вапвхпхахп,1
хххпаапвпв,1
впхххаппва,1
апвахпвхпх,1
вххппапв,1
ххппаахпвв,1
впахпхвпах,1
хаппввапхх,1
павпхахвхп,1
пвхпапхавх,1
пвпапхххав,1
хавпхппв,1
вавпхппхах,1
впаххпахвп,1
ппхпххавав,1
хапппхвв,1
ппвпахвх,1
апвххпахпв,1
аапхввпхпх,1
пахвппаххв,1
пхввпххпаа,1
хпахппвахв,1
хпвапапххв,1
ввппххаапх,1
авхпхпапхв,1
апххвхпапв,1
пахпххвпва,1
пхаппххвва,1
ввахапххпп,1
папхвпх,1
пххапввпах,1
ахвхппхпва,1
ххпапв,1
павххпавхп,1
авпхвппхха,1
папвхпхв,1
ппахпвхвах,1
авхвххпппа,1
хвпвпхап,1
собственный,0
хпввхппхаа,1
хппхпвваах,1
авапхпххпв,1
ппххапхавв,1
ахпвпвпхха,1
апхппввх,1
пвхахахппв,1
хпаваххпвп,1
хпахапвхвп,1
пвххвпхапа,1
хвхпапвхпа,1
ххахаа,1
ххпахвавпп,1
хаххаха,1
назад,0
ппвхпхваха,1
пввххапп,1
пахвпвххпа,1
впхвпхахап,1
впхпвпаахх,1
павххапвпх,1
ххаввхаппп,1
ахпавххппв,1
хпххаввппа,1
хппавхпвах,1
пххавппв,1
хпаппвхвах,1
хапхпвхвпа,1
ахппапхвхв,1
вахвапхпхп,1
ввппххапха,1
пхахввпахп,1
пахпхвахвп,1
вхвххппапа,1
который,0
пвпаахххвп,1
хпавпхавпх,1
ппвхвпахха,1
вхапхпапвх,1
вппххахапв,1
вхаваххппп,1
хпахахпввп,1
ххпапхавпв,1
пххвпахавп,1
аапхвпвхпх,1
хавапппхвх,1
вапхххавпп,1
папххвхпав,1
хвхапавппх,1
хапхвпвхап,1
вхвппххаап,1
пахвхвппха,1
паавхппхвх,1
апапвхпххв,1
хпхавпвпах,1
возникнуть,0
ахаххпввпп,1
апвпхапвхх,1
хавпппавхх,1
команда,0
хпвхпвапах,1
пахпввххап,1
авпвххпхпа,1
хпхавпхпав,1
хпхапхвпва,1
ххпппавхав,1
пппваххв,1
павхпвпхха,1
вахапвхпхп,1
хпвпхпавах,1
ахпапвпвхх,1
папвххвапх,1
ахвахпвппх,1
ппаххвхвап,1
ппахавпхвх,1
вххпвхапап,1
ппхахапввх,1
ахпвххаппв,1
хпвхахапвп,1
пхппвххаав,1
впхпхаавхп,1
ахппвхпавх,1
вппахахвхп,1
хвхавппапх,1
пххпхаввап,1
пхпххпвваа,1
ахваппхпхв,1
хахавхпвпп,1
апхвавппхх,1
развитие,0
вххппахпва,1
ххапапввхп,1
хапхвавпхп,1
хвпаххппав,1
пхххвпвапа,1
впавпххпах,1
пхпахв,1
пхвпапавхх,1
пххвавппах,1
ахпвппахвх,1
ахахппхввп,1
ппаххввпха,1
аахпхвпвпх,1
вхапвапхпх,1
впапхапххв,1
авппхпххав,1
пхавхпавхп,1
хпвпаххвап,1
пппвааххвх,1
ахвпхпвхпа,1
пвахппвхха,1
павапхпхвх,1
пхвпхапв,1
аххвпаппвх,1
апппхвавхх,1
пвпхвапх,1
хххпваппва,1
апвххвпхпа,1
впвахппахх,1
вххахпвппа,1
хпахппвхва,1
хвппахахпв,1
хпавхавхпп,1
ппвпхахахв,1
впппххавха,1
впхпхвхапа,1
ххпвпхпаав,1
хпвппха,1
хаххвппвап,1
апххапвпвх,1
день,0
аххвхпаппв,1
пваахвххпп,1
павпхаххпв,1
впвхххпаап,1
авпхппх,1
аппавхпххв,1
хаппвпххва,1
хахпвхпапв,1
ххив,1
хпхпввахап,1
хпхввааппх,1
вхпппвахха,1
вахаппвхпх,1
пхвпаххавп,1
аппххв,1
вваппхпх,1
впвхапаххп,1
вххапхаппв,1
хахпввпхпа,1
хапхпвпвха,1
хааппвххвп,1
хппхвахпав,1
ааппвххвпх,1
вхапппвхах,1
вхвпаапхпх,1
вааппхвпхх,1
впаавпхххп,1
пвххваапхп,1
впапхххвпа,1
апввпххп,1
пппххахавв,1
пвхпвхапах,1
хвхапхавпп,1
пваапххвхп,1
ваххпхпвпа,1
иногда,0
пахвапвхпх,1
хвпапвпахх,1
хаапвхппхв,1
апхпхапввх,1
ххпвпаахвп,1
впаваххпхп,1
хаввппахпх,1
хаппхвхапв,1
пвхапахпвх,1
пвххпхваап,1
аапхпхпвхв,1
вххпавппах,1
ххпвхппваа,1
вххппваахп,1
апапхвпххв,1
хвпхавпхпа,1
рофл,1
хаххввпппа,1
хихи,1
ххпахвапвп,1
аппхавпххв,1
хваххпвппа,1
ахххвпвпап,1
ввхпапхпах,1
пвпвххап,1
ппввпхххаа,1
ахппвхвпха,1
пххваапхпв,1
ихиих,1
апхпххвпав,1
пвхавххппа,1
хххпаввпап,1
хпвпхавхап,1
аххвпаппхв,1
ххпаавпхвп,1
хаха,1
впххпахапв,1
хапхахппвв,1
хаххпппвав,1
хпаппвхв,1
впапвххпах,1
ваапхвххпп,1
вххаппвхпа,1
хппваапвхх,1
апхпхпввха,1
хвпхапхвпа,1
выххавха,1
хаапххпвпв,1
хвапавпххп,1
ахпвахппхв,1
авхппахвпх,1
паххапвпхв,1
хввапххпап,1
пвппххахав,1
пввхххапап,1
пхпваахвпх,1
ваахпхппхв,1
хпппваххва,1
впахпаххпв,1
хпвпвпха,1
хпхаахвпвп,1
аапхпввпхх,1
паавхвппхх,1
хахвпппавх,1
ххпвапвахп,1
хпахпхавпв,1
ххвпапавхп,1
впаппхвх,1
пвхапхвпах,1
пвпаххвахп,1
ххвпаапхвп,1
аххвпхвпап,1
впппахавхх,1
ппввхапх,1
хахпвавпхп,1
ваппхвпахх,1
авпхпваххп,1
ахвпхп,1
впххпавхпа,1
пхввпахпха,1
хаппххвпва,1
апвпххапвх,1
хппвпавахх,1
аппхвпвхха,1
аахпвхпхпв,1
апвпхпвхха,1
хахап,1
ппапвххахв,1
папвхвхпах,1
хавпппаххв,1
ну,0
состояние,0
хапвхвпхпа,1
хвахвапппх,1
вххапхпапв,1
аапвпхвххп,1
хвавпхахпп,1
пххппахвав,1
аххввппхпа,1
хвхи,1
пхпаххввап,1
вхпхпвахап,1
хпввхпапах,1
пхпвавххпа,1
хпппхаввах,1
хппаахвхпв,1
пахххпапвв,1
хвахпхппав,1
ахпахпаххп,1
аххппхвапв,1
ххвппапвха,1
ахвапхпвхп,1
впххппавха,1
папвхххвпа,1
пххввпапха,1
хпаххпвапв,1
хввпхахапп,1
ппахпххвва,1
пхпвхахвпа,1
хвхпппахва,1
апхххппвав,1
пхвпвхаахп,1
впахавпхпх,1
папхвпаххв,1
хвавхахппп,1
впаххппавх,1
вххпхппаав,1
вхпвпхап,1
авпхпавхпх,1
авпхпахпвх,1
ппахаввпхх,1
хвахвппапх,1
апхапввххп,1
вхпаахпхвп,1
хвпхаппахв,1
ппвхвапахх,1
пхввхапхап,1
ппхввпхаах,1
хввппхаахп,1
хвхпхапвап,1
ввахпхппах,1
хпвхпапв,1
ххвпвхпаап,1
вахвпппхах,1
хвапвпхахп,1
хапххавпвп,1
ххвхпппава,1
павпхвпхах,1
пввххаппха,1
пхпвахапвх,1
солнце,0
ппапххахвв,1
хпхахпвпав,1
пппхвахвах,1
хппвхвпхаа,1
впвххппаха,1
авпвппхахх,1
хвапаппххв,1
ахвпххппав,1
павхвпапхх,1
хаахпх,1
ххвапппхва,1
пхххаввпап,1
впапхвхп,1
хпаахвпвпх,1
пвххпавпха,1
ввапхпхпах,1
хвааххпвпп,1
хпввхппаха,1
ппвапаххвх,1
ххпввпаапх,1
хппвхвапах,1
хпввхапахп,1
хпапхавпхв,1
хпвхавпапх,1
хпвхавапхп,1
ххппвхавап,1
впхвахпхпа,1
вхапвппх,1
пвахпахвхп,1
хахаха,1
пвхппаахвх,1
хпвахппахв,1
ппхпваахвх,1
ахавхвппхп,1
ахпхвпахпв,1
вапхпвхпха,1
апвххпхпва,1
хвапхавхпп,1
хппввхпаха,1
впхахппхав,1
авхпххаппв,1
хввппапахх,1
пхвхппав,1
хпвпхапахв,1
вахпхаппвх,1
хпавваххпп,1
пвахапвххп,1
хпахвпвхап,1
аахвхвппхп,1
хпппввахха,1
вваахппххп,1
вппхахпвах,1
пхппаввх,1
аахпвпхпвх,1
хахха,1
хппввахахп,1
вххапапвхп,1
паавхпвпхх,1
пххпхаавпв,1
ваппвпххха,1
апхвпххапв,1
впппвахахх,1
вххпапп,1
хваппвпахх,1
ввххааппхп,1
хавппхавхп,1
уххаи,1
ппаххавхвп,1
вапхпавххп,1
аппвххвхпа,1
ахаххахахаха,1
плакать,0
авпаххпвпх,1
ххпппхавва,1
пвхпвапх,1
пхпааввхпх,1
хвпавппхах,1
пвхппхавха,1
впхапхпахв,1
пвапахпвхх,1
пвпвхапхах,1
хпвпавхп,1
тут,0
ахпввхахпп,1
ввппхаахпх,1
вххавпппах,1
вахпхавхпп,1
вхппвахахп,1
ххвпхаапвп,1
пахпвахпвх,1
впхпавахпх,1
апхпвпвх,1
аавхппвпхх,1
пвавапхпхх,1
аахпхпввпх,1
пхпхпавв,1
впвапхахпх,1
пхпхпаввха,1
пахпхвхпва,1
хвапаппхвх,1
авпхпхпавх,1
пвахвппх,1
запах,0
ааппххпввх,1
пахпвапххв,1
хвапвпхпха,1
ппвавххпах,1
ппхвхаавхп,1
хаппввхахп,1
вппвхххапа,1
хвапаххппв,1
павхпахпхв,1
пхппхвавха,1
ххпаавпхпв,1
ахах,1
хпхаввхапп,1
хапвпавххп,1
хвпаххавпп,1
хаавхпппхв,1
паапхпвхвх,1
ххаавпппхв,1
пхвахппхав,1
хпахвапвхп,1
хвааппхвпх,1
ахпвппхвха,1
ввапххпп,1
апххпапхвв,1
ххаапвпвпх,1
ахпхвпвахп,1
хпхввпапах,1
ххаваппвпх,1
ахпхвппхва,1
пххвавахпп,1
ххахва,1
апхпхвахвп,1
вппхвпхаах,1
хваахпвхпп,1
ахпвхппахв,1
хвппхвпа,1
ппвхахпвха,1
пахпвхвпах,1
пввпахаххп,1
вххвахпппа,1
пхапххапвв,1
пхпавпвх,1
авхппаххпв,1
стул,0
хвапвпхпах,1
апхвхавхпп,1
хаапхвпвхп,1
хех,1
впхпхпахва,1
апвппххв,1
пхааввхппх,1
ппвахпхавх,1
пааххпввхп,1
хпавпавххп,1
пхахпхвапв,1
вхапхп,1
пвппахавхх,1
вапавхпххп,1
ппхваапхвх,1
хпхапхапвв,1
вхпаппххав,1
пхпхпавхав,1
ахпххвпвап,1
ахахпвппвх,1
хапвххвапп,1
